backbone,dataset,label_budget_per_class,mean_accuracy,mean_accuracy_delta_vs_fp32_cpu,mean_best_deployment_improvement_vs_fp32_cpu,mean_latency_ms_per_example,mean_latency_reduction_vs_fp32_cpu,mean_macro_f1,mean_macro_f1_delta_vs_fp32_cpu,mean_model_size_mb,mean_model_size_reduction_vs_fp32_cpu,mean_peak_memory_mb,mean_throughput_examples_per_second,mean_throughput_gain_vs_fp32_cpu,method,n
albert-base-v2,qqp,64,0.5729166666666666,0.0,32.03907010101217,1.1031346815105536,0.9693026988834541,0.5298813965480632,0.0,44.58638572692871,0.0,97.0830078125,919.3931727893518,32.03907010101217,fp32_gpu,3
bert-base-uncased,qqp,128,0.7265625,0.0013020833333333333,24.594752282423222,1.325175776562304,0.9608540207568749,0.7203095882903943,0.0012111358931114664,417.7237939834595,0.0,636.29150390625,755.0954565497766,24.594752282423222,bf16_gpu,3
bert-base-uncased,qqp,128,0.6705729166666666,-0.0546875,0.6067971694014291,22.420554992447943,0.34223689679750147,0.6541520726847344,-0.0649463797125484,173.08754062652588,0.585641174576281,0.0,45.35075539679654,0.5269196997473988,dynamic_int8_cpu,3
bert-base-uncased,qqp,128,0.7252604166666666,0.0,0.0,33.94353604453121,0.0,0.7190984523972828,0.0,417.7237939834595,0.0,0.0,29.580500124274717,0.0,fp32_cpu,3
bert-base-uncased,qqp,128,0.7252604166666666,0.0,29.386612232338965,1.1164529158852095,0.9670022832891011,0.7190984523972828,0.0,417.7237939834595,0.0,458.0978190104167,895.9912811844841,29.386612232338965,fp32_gpu,3
bert-base-uncased,qqp,256,0.7643229166666666,0.0013020833333333333,21.05992383425065,1.581026959895837,0.9543742038891787,0.7616665424362578,0.0013196094199843615,417.7237939834595,0.0,636.29150390625,638.1822437530305,21.05992383425065,bf16_gpu,3
bert-base-uncased,qqp,256,0.6315104166666666,-0.13151041666666666,0.585641174576281,23.0977748239584,0.33517620201525467,0.5706797580878733,-0.18966717492840013,173.08754062652588,0.585641174576281,0.0,43.692469824254935,0.5061313500508924,dynamic_int8_cpu,3
bert-base-uncased,qqp,256,0.7630208333333334,0.0,0.0,34.688274448698074,0.0,0.7603469330162734,0.0,417.7237939834595,0.0,0.0,28.967736860917235,0.0,fp32_cpu,3
bert-base-uncased,qqp,256,0.7630208333333334,0.0,24.81109290037001,1.3593399906248749,0.9608900809513045,0.7603469330162734,0.0,417.7237939834595,0.0,458.0978190104167,748.6980639625843,24.81109290037001,fp32_gpu,3
bert-base-uncased,qqp,64,0.6809895833333334,0.0013020833333333333,23.82045147364777,1.348530878645704,0.959381696886849,0.6581702156259511,0.0013007918796571853,417.7237939834595,0.0,636.29150390625,741.579570437848,23.82045147364777,bf16_gpu,3
