mean_accuracy,mean_accuracy_delta,mean_best_deployment_improvement,mean_latency_ms_per_example,mean_macro_f1,mean_macro_f1_delta,mean_model_size_mb,mean_peak_memory_mb,mean_throughput_examples_per_second,method,n
0.6480902777777777,-0.00034722222222222224,26.953397681708836,1.2382575029253973,0.6257869300950819,-0.000274947941140531,231.1550898551941,369.73824327256943,844.4719121569763,bf16_gpu,90
0.5581597222222222,-0.09027777777777778,0.5567679163909113,22.272972017691,0.4766305222252796,-0.14943135581094283,97.72900056838989,0.0,55.053221863364435,dynamic_int8_cpu,90
0.6484375,,,32.88851274970496,0.6260618780362224,,231.1550898551941,0.0,36.880887315619766,fp32_cpu,90
0.6484375,0.0,29.510860536807282,1.1084131795834113,0.6260618780362224,0.0,231.1550898551941,276.4668674045139,937.7000380513525,fp32_gpu,90
