backbone,dataset,label_budget_per_class,mean_accuracy,mean_accuracy_delta_vs_fp32_cpu,mean_best_deployment_improvement_vs_fp32_cpu,mean_latency_ms_per_example,mean_latency_reduction_vs_fp32_cpu,mean_macro_f1,mean_macro_f1_delta_vs_fp32_cpu,mean_model_size_mb,mean_model_size_reduction_vs_fp32_cpu,mean_peak_memory_mb,mean_throughput_examples_per_second,mean_throughput_gain_vs_fp32_cpu,method,n
albert-base-v2,rte,64,0.49140625,-0.021875,0.5005893995480822,39.80082831359539,0.29114333569118656,0.38346756496026196,-0.11994954557273552,22.370460510253906,0.4982670125526034,0.0,25.129045618548506,0.41242714448535717,dynamic_int8_cpu,5
albert-base-v2,rte,64,0.51328125,0.0,0.0,56.19286863656271,0.0,0.5034171105329975,0.0,44.58638572692871,0.0,0.0,17.8058484011209,0.0,fp32_cpu,5
albert-base-v2,rte,64,0.51328125,0.0,55.318044885519704,0.9998020634373006,0.9821880832436656,0.5034171105329975,0.0,44.58638572692871,0.0,117.10009765625,1001.6848998085297,55.318044885519704,fp32_gpu,5
bert-base-uncased,rte,128,0.53359375,-0.00078125,47.726323569285704,0.9559904018752263,0.9794738550005738,0.5018680335093053,-0.0014462461429193385,417.7237939834595,0.0,652.80126953125,1046.0468079257075,47.726323569285704,bf16_gpu,5
bert-base-uncased,rte,128,0.50859375,-0.02578125,0.5966480247667725,29.6453585101564,0.36341303040608597,0.37781371382930534,-0.12550056582291935,173.08754062652588,0.585641174576281,0.0,33.73820462134038,0.5717487681948659,dynamic_int8_cpu,5
bert-base-uncased,rte,128,0.534375,0.0,0.0,46.581287748281284,0.0,0.5033142796522247,0.0,417.7237939834595,0.0,0.0,21.471021733055004,0.0,fp32_cpu,5
bert-base-uncased,rte,128,0.534375,0.0,50.369304414860586,0.9083843574998696,0.9804976132167187,0.5033142796522247,0.0,417.7237939834595,0.0,470.63525390625,1102.8644532227331,50.369304414860586,fp32_gpu,5
bert-base-uncased,rte,256,0.565625,-0.0015625,47.75879468919303,0.964652010000151,0.9794860452004323,0.548030924081331,-0.0013019899488039277,417.7237939834595,0.0,652.80126953125,1036.6905842272688,47.75879468919303,bf16_gpu,5
bert-base-uncased,rte,256,0.5359375,-0.03125,0.585641174576281,30.051673870781315,0.36100870241244987,0.4867989160468241,-0.06253399798331083,173.08754062652588,0.585641174576281,0.0,33.278645590867335,0.5650098863714998,dynamic_int8_cpu,5
bert-base-uncased,rte,256,0.5671875,0.0,0.0,47.031238154999926,0.0,0.549332914030135,0.0,417.7237939834595,0.0,0.0,21.26479514855934,0.0,fp32_cpu,5
bert-base-uncased,rte,256,0.5671875,0.0,51.68096326428892,0.8927566584375768,0.9810160634397581,0.549332914030135,0.0,417.7237939834595,0.0,470.63525390625,1120.1476032186417,51.68096326428892,fp32_gpu,5
bert-base-uncased,rte,64,0.4953125,0.0015625,46.3719855586907,0.9692393507810948,0.9788889038769713,0.40195671690879736,0.0017772305708791624,417.7237939834595,0.0,652.80126953125,1031.7979921446822,46.3719855586907,bf16_gpu,5
bert-base-uncased,rte,64,0.4953125,0.0015625,0.5892422955848878,29.32074746453125,0.3613494948193734,0.36638033053921015,-0.03379915579870803,173.08754062652588,0.585641174576281,0.0,34.11105187281015,0.5661407347302977,dynamic_int8_cpu,5
bert-base-uncased,rte,64,0.49375,0.0,0.0,45.913062230156214,0.0,0.4001794863379182,0.0,417.7237939834595,0.0,0.0,21.781569942879894,0.0,fp32_cpu,5
bert-base-uncased,rte,64,0.49375,0.0,49.150805573748315,0.9166384235936675,0.9800306840838587,0.4001794863379182,0.0,417.7237939834595,0.0,470.63525390625,1092.1207846353943,49.150805573748315,fp32_gpu,5
distilbert-base-uncased,rte,128,0.5375,0.00078125,40.63207026506089,0.5651731776562485,0.9759767342451438,0.5359937973004983,0.0008877916746285131,255.45206356048584,0.0,386.10888671875,1769.505111564086,40.63207026506089,bf16_gpu,5
distilbert-base-uncased,rte,128,0.52578125,-0.0109375,0.5948457232509916,14.752885627812482,0.3729541504802999,0.5219720749650895,-0.013133930660780346,132.28924465179443,0.48213671556240517,0.0,67.79077289317789,0.5948457232509916,dynamic_int8_cpu,5
distilbert-base-uncased,rte,128,0.53671875,0.0,0.0,23.527380707812497,0.0,0.5351060056258699,0.0,255.45206356048584,0.0,0.0,42.50576446624441,0.0,fp32_cpu,5
distilbert-base-uncased,rte,128,0.53671875,0.0,43.19599458073198,0.5323916148437391,0.9773696539853115,0.5351060056258699,0.0,255.45206356048584,0.0,308.39697265625,1878.4382930565498,43.19599458073198,fp32_gpu,5
distilbert-base-uncased,rte,256,0.53203125,0.0,40.15318925396823,0.5706227325000057,0.9756859821024387,0.526912518244039,0.0,255.45206356048584,0.0,386.10888671875,1753.4141164299094,40.15318925396823,bf16_gpu,5
distilbert-base-uncased,rte,256,0.52578125,-0.00625,0.5790742781003503,14.864980918125,0.36660275124925384,0.5214281652661474,-0.00548435297789146,132.28924465179443,0.48213671556240517,0.0,67.27893434230519,0.5790742781003503,dynamic_int8_cpu,5
distilbert-base-uncased,rte,256,0.53203125,0.0,0.0,23.47041897046875,0.0,0.526912518244039,0.0,255.45206356048584,0.0,0.0,42.60978420204276,0.0,fp32_cpu,5
distilbert-base-uncased,rte,256,0.53203125,0.0,42.52756661245044,0.539655240624981,0.9770055431043846,0.526912518244039,0.0,255.45206356048584,0.0,308.39697265625,1854.584045810469,42.52756661245044,fp32_gpu,5
distilbert-base-uncased,rte,64,0.51640625,0.0,40.16344994169564,0.5745969957812669,0.9756893672021615,0.5033002610828935,0.0,255.45206356048584,0.0,386.10888671875,1741.0189349630725,40.16344994169564,bf16_gpu,5
distilbert-base-uncased,rte,64,0.5078125,-0.00859375,0.5985485674407647,14.78966651109376,0.3743242258102936,0.4948022498169526,-0.008498011265940863,132.28924465179443,0.48213671556240517,0.0,67.61761871223472,0.5985485674407647,dynamic_int8_cpu,5
distilbert-base-uncased,rte,64,0.51640625,0.0,0.0,23.640446876562518,0.0,0.5033002610828935,0.0,255.45206356048584,0.0,0.0,42.3039249102059,0.0,fp32_cpu,5
distilbert-base-uncased,rte,64,0.51640625,0.0,42.604752611454366,0.5422343643749805,0.9770602620312299,0.5033002610828935,0.0,255.45206356048584,0.0,308.39697265625,1844.4101672154832,42.604752611454366,fp32_gpu,5
albert-base-v2,sst2,128,0.8296875,0.00078125,28.629857377786003,0.9039504034376478,0.9661904071989679,0.828207165866998,0.0008444453043469968,44.58638572692871,0.0,96.73828125,1106.4779495719008,28.629857377786003,bf16_gpu,5
albert-base-v2,sst2,128,0.5046875,-0.32421875,0.5671461648873248,17.215860408281003,0.3558628183693394,0.3998752659366417,-0.4274874546260094,22.370460510253906,0.4982670125526034,0.0,58.12462708515815,0.5570914698100895,dynamic_int8_cpu,5
albert-base-v2,sst2,128,0.82890625,0.0,0.0,26.787128834844225,0.0,0.8273627205626511,0.0,44.58638572692871,0.0,0.0,37.41457624045848,0.0,fp32_cpu,5
albert-base-v2,sst2,128,0.82890625,0.0,31.716923974260038,0.8198320171874229,0.9693065425236176,0.8273627205626511,0.0,44.58638572692871,0.0,87.5955078125,1220.6258450121775,31.716923974260038,fp32_gpu,5
albert-base-v2,sst2,256,0.76015625,0.0,26.39935527957442,0.9182628862504316,0.9634792597580869,0.7243656508102873,0.00017378653752784246,44.58638572692871,0.0,96.73828125,1089.193460339554,26.39935527957442,bf16_gpu,5
albert-base-v2,sst2,256,0.4875,-0.27265625,0.5117295216162219,16.89443284874983,0.3281436331904118,0.42263674357477543,-0.301555120697984,22.370460510253906,0.4982670125526034,0.0,59.21502068412232,0.4894557665029303,dynamic_int8_cpu,5
albert-base-v2,sst2,256,0.76015625,0.0,0.0,25.151763337499915,0.0,0.7241918642727594,0.0,44.58638572692871,0.0,0.0,39.765491021003584,0.0,fp32_cpu,5
albert-base-v2,sst2,256,0.76015625,0.0,29.61767037177557,0.8228633534378105,0.9672679038354256,0.7241918642727594,0.0,44.58638572692871,0.0,87.5955078125,1216.9245637507613,29.61767037177557,fp32_gpu,5
albert-base-v2,sst2,64,0.6109375,-0.00078125,28.306872500663797,0.8949773781253612,0.9658571091318031,0.5629734015332413,-0.0024124598516620187,44.58638572692871,0.0,96.73828125,1117.7393302876608,28.306872500663797,bf16_gpu,5
albert-base-v2,sst2,64,0.49453125,-0.1171875,0.5541836675281293,16.889043270936952,0.35599691549058793,0.42024720462585996,-0.1451386567590434,22.370460510253906,0.4982670125526034,0.0,59.30323179879312,0.5541836675281293,dynamic_int8_cpu,5
albert-base-v2,sst2,64,0.61171875,0.0,0.0,26.21934231171906,0.0,0.5653858613849033,0.0,44.58638572692871,0.0,0.0,38.14866454636527,0.0,fp32_cpu,5
albert-base-v2,sst2,64,0.61171875,0.0,31.946435745668687,0.7958510328126067,0.969639915528362,0.5653858613849033,0.0,44.58638572692871,0.0,87.5955078125,1256.595069123356,31.946435745668687,fp32_gpu,5
bert-base-uncased,sst2,128,0.81171875,0.00078125,17.89304162594854,1.0318906459374944,0.9470194878709821,0.8073165381201569,0.0009035333401705703,417.7237939834595,0.0,629.6279296875,969.1704686387877,17.89304162594854,bf16_gpu,5
bert-base-uncased,sst2,128,0.7546875,-0.05625,0.585641174576281,12.75776052750011,0.34543935165227685,0.7329753965958293,-0.07343760818415701,173.08754062652588,0.585641174576281,0.0,78.43935040798296,0.5280245968645841,dynamic_int8_cpu,5
bert-base-uncased,sst2,128,0.8109375,0.0,0.0,19.49509474453123,0.0,0.8064130047799863,0.0,417.7237939834595,0.0,0.0,51.34606014081652,0.0,fp32_cpu,5
bert-base-uncased,sst2,128,0.8109375,0.0,24.644685256915455,0.7603925895312358,0.9609644820361671,0.8064130047799863,0.0,417.7237939834595,0.0,454.6048828125,1315.6869951313536,24.644685256915455,fp32_gpu,5
bert-base-uncased,sst2,256,0.8625,0.00078125,17.138390857503047,1.1063887276562667,0.9437127232222374,0.8619129727215296,0.0007775356188757021,417.7237939834595,0.0,629.6279296875,925.2664341766757,17.138390857503047,bf16_gpu,5
bert-base-uncased,sst2,256,0.8375,-0.02421875,0.585641174576281,12.618488876875062,0.35713423236509256,0.835576344736123,-0.025559092366530867,173.08754062652588,0.585641174576281,0.0,79.27654725837618,0.555632365961946,dynamic_int8_cpu,5
bert-base-uncased,sst2,256,0.86171875,0.0,0.0,19.631009667343662,0.0,0.8611354371026538,0.0,417.7237939834595,0.0,0.0,50.96760803934624,0.0,fp32_cpu,5
bert-base-uncased,sst2,256,0.86171875,0.0,24.19325590062909,0.7842122917187311,0.9600696551793655,0.8611354371026538,0.0,417.7237939834595,0.0,454.6048828125,1284.4300248372292,24.19325590062909,fp32_gpu,5
bert-base-uncased,sst2,64,0.70390625,0.0015625,18.76942956245748,1.001573536406255,0.9493755440726819,0.6753247808711902,0.0015185290883729774,417.7237939834595,0.0,629.6279296875,998.564087392779,18.76942956245748,bf16_gpu,5
bert-base-uncased,sst2,64,0.6015625,-0.10078125,0.5887887936126769,12.66343872296865,0.3602050572360104,0.5203753723430434,-0.15343087943977377,173.08754062652588,0.585641174576281,0.0,78.99406485655292,0.5632468719195718,dynamic_int8_cpu,5
bert-base-uncased,sst2,64,0.70234375,0.0,0.0,19.795819681718783,0.0,0.6738062517828172,0.0,417.7237939834595,0.0,0.0,50.53946531827759,0.0,fp32_cpu,5
bert-base-uncased,sst2,64,0.70234375,0.0,25.22347878973818,0.7550778065624542,0.9618378230544149,0.6738062517828172,0.0,417.7237939834595,0.0,454.6048828125,1324.660562469891,25.22347878973818,fp32_gpu,5
distilbert-base-uncased,sst2,128,0.834375,-0.0015625,17.10642480716816,0.5490464387497695,0.9445510344272374,0.8334981421270434,-0.0016057447773455413,255.45206356048584,0.0,372.261328125,1823.699707993952,17.10642480716816,bf16_gpu,5
distilbert-base-uncased,sst2,128,0.83046875,-0.00546875,0.5221012843583429,6.5340127993749775,0.3410019997020826,0.8294199544112049,-0.00568393249318413,132.28924465179443,0.48213671556240517,0.0,153.09222981033926,0.5180065314327923,dynamic_int8_cpu,5
distilbert-base-uncased,sst2,128,0.8359375,0.0,0.0,9.920443736561992,0.0,0.835103886904389,0.0,255.45206356048584,0.0,0.0,100.90632991724513,0.0,fp32_cpu,5
distilbert-base-uncased,sst2,128,0.8359375,0.0,21.88533125480216,0.43354731500016896,0.9562695482517165,0.835103886904389,0.0,255.45206356048584,0.0,290.1314453125,2307.7730481498666,21.88533125480216,fp32_gpu,5
distilbert-base-uncased,sst2,256,0.840625,-0.00078125,17.984547618471325,0.5345324199998913,0.9472799611338175,0.8401450326401251,-0.0007806857730912941,255.45206356048584,0.0,372.261328125,1871.8347735445996,17.984547618471325,bf16_gpu,5
distilbert-base-uncased,sst2,256,0.83203125,-0.009375,0.5631121707755677,6.491193190937565,0.35960777766186214,0.8311283206783703,-0.009797397734846136,132.28924465179443,0.48213671556240517,0.0,154.078510233435,0.5631121707755677,dynamic_int8_cpu,5
distilbert-base-uncased,sst2,256,0.84140625,0.0,0.0,10.1441682001564,0.0,0.8409257184132164,0.0,255.45206356048584,0.0,0.0,98.64872776863034,0.0,fp32_cpu,5
distilbert-base-uncased,sst2,256,0.84140625,0.0,21.890560288792557,0.4442947837497968,0.9561933797689636,0.8409257184132164,0.0,255.45206356048584,0.0,290.1314453125,2257.5539583431246,21.890560288792557,fp32_gpu,5
distilbert-base-uncased,sst2,64,0.7359375,0.00078125,18.025653018946155,0.5391416640628677,0.947390649248461,0.7232787021816739,0.0007433764911056739,255.45206356048584,0.0,372.261328125,1854.8603309788425,18.025653018946155,bf16_gpu,5
distilbert-base-uncased,sst2,64,0.7109375,-0.02421875,0.5858164312616095,6.469945166405751,0.3692123456347201,0.6873469270843136,-0.03518839860625467,132.28924465179443,0.48213671556240517,0.0,154.73932225937273,0.5858164312616095,dynamic_int8_cpu,5
distilbert-base-uncased,sst2,64,0.73515625,0.0,0.0,10.258361434532048,0.0,0.7225353256905682,0.0,255.45206356048584,0.0,0.0,97.59101195109295,0.0,fp32_cpu,5
distilbert-base-uncased,sst2,64,0.73515625,0.0,22.014450539310833,0.44659670671933327,0.9564463695182144,0.7225353256905682,0.0,255.45206356048584,0.0,290.1314453125,2244.907748316378,22.014450539310833,fp32_gpu,5
